spolka,sekcja,nazwa_oryginalna,standard_key,znak,waga,pewnosc,zrodlo,uwagi
PEO,CF,Przepływy środków pieniężnych z działalności operacyjnej - metoda pośrednia,POMIN,1,1,PEWNE,PEO H1 2026,naglowek bloku
PEO,CF,Zysk brutto,POMIN,1,1,PEWNE,PEO H1 2026,punkt wyjscia - juz w RZiS
PEO,CF,Środki pieniężne netto z działalności operacyjnej,operating_cashflow,1,1,PEWNE,PEO H1 2026,
PEO,CF,Korekty:,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Zmiana stanu:,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Udział w zyskach (stratach) jednostek stowarzyszonych,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,(Zysk) strata z tytułu działalności inwestycyjnej,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Wynik z tytułu odsetek,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Przychody z tytułu dywidend,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Należności od banków,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Aktywów z tytułu pochodnych instrumentów finansowych,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Kredytów i pożyczek udzielonych klientom (w tym należności z tytułu leasingu finansowego),POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Papierów wartościowych (w tym aktywa stanowiące zabezpieczenie zobowiązań),POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Pozostałych aktywów,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Zobowiązań wobec banków,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Zobowiązań przeznaczonych do obrotu,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Zobowiązań z tytułu pochodnych instrumentów finansowych,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Zobowiązań wobec klientów,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Zobowiązań z tytułu emisji dłużnych papierów wartościowych,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Zobowiązań podporządkowanych,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Płatności związane z krótkoterminowymi umowami leasingu i leasingami aktywów o niskiej wartości,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Rezerw,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Pozostałych zobowiązań,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Odsetki otrzymane,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Odsetki zapłacone,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF,Podatek dochodowy zapłacony,POMIN,1,1,WYSOKA,PEO H1 2026,korekta / zmiana stanu - standard bankowy nie ma kapitalu obrotowego
PEO,CF_INW,Nabycie wartości niematerialnych,capex,-1,1,PEWNE,PEO H1 2026,
PEO,CF_INW,Nabycie rzeczowych aktywów trwałych,capex,-1,1,PEWNE,PEO H1 2026,
PEO,CF_INW,Przepływy środków pieniężnych z działalności inwestycyjnej,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_INW,Wpływy z działalności inwestycyjnej,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_INW,Zbycie oraz wykup papierów wartościowych wycenianych według zamortyzowanego kosztu,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_INW,Zbycie oraz wykup papierów wartościowych wycenianych według wartości godziwej przez inne całkowite dochody,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_INW,Zbycie rzeczowych aktywów trwałych,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_INW,Dywidendy otrzymane,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_INW,Wydatki z działalności inwestycyjnej,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_INW,Nabycie papierów wartościowych wycenianych według zamortyzowanego kosztu,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_INW,Nabycie papierów wartościowych wycenianych według wartości godziwej przez inne całkowite dochody,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Przepływy środków pieniężnych z działalności finansowej,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Wpływy z działalności finansowej,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Kredyty i pożyczki otrzymane od banków,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Emisja dłużnych papierów wartościowych,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Emisja obligacji podporządkowanych,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Wydatki z działalności finansowej,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Splaty kredytów i pożyczek otrzymanych od banków,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Wykup dłużnych papierów wartościowych,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Wykup zobowiązań podporządkowanych,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Płatności głównej części zobowiązań z tytułu leasingu,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Środki pieniężne i ekwiwalenty środków pieniężnych na początek okresu,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,Środki koniec okresu,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
PEO,CF_FIN,w tym zmiana stanu środków pieniężnych z tytułu różnic kursowych,POMIN,1,1,PEWNE,PEO H1 2026,brak odpowiednika w standardzie bankowym
,RZIS,Przychody z tytułu odsetek i przychody o podobnym charakterze:,interest_income,1,1,PEWNE,MIL H1 2026,
,RZIS,Przychody z tytułu opłat i prowizji,fee_income,1,1,PEWNE,MIL H1 2026,
,RZIS,Koszty z tytułu opłat i prowizji,fee_expense,-1,1,PEWNE,MIL H1 2026,standard trzyma koszty prowizyjne DODATNIO
,RZIS,Wynik z tytułu opłat i prowizji,net_fee_income,1,1,PEWNE,MIL H1 2026,
,RZIS,Wynik z tytułu aktywów i zobowiązań finansowych przeznaczonych do obrotu,net_other_financial_income,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: piec pozycji sumuje sie do 93377
,RZIS,Wynik z tytułu aktywów finansowych nieprzeznaczonych do obrotu wycenianych obowiązkowo według wartości godziwej przez wynik finansowy,net_other_financial_income,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: piec pozycji sumuje sie do 93377
,RZIS,Wynik z tytułu rachunkowości zabezpieczeń,net_other_financial_income,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: piec pozycji sumuje sie do 93377
,RZIS,Wynik z pozycji wymiany,net_other_financial_income,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: piec pozycji sumuje sie do 93377
,RZIS,Koszty administracyjne,administration_costs,1,1,PEWNE,MIL H1 2026,standard trzyma UJEMNIE
MIL,RZIS,Amortyzacja,administration_costs,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: amortyzacja wchodzi do kosztow administracyjnych (-1257559 + -128151)
,RZIS,Koszty z tytułu utraty wartości aktywów finansowych,impairment_losses,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: cztery pozycje sumuja sie do -546469
,RZIS,Koszty z tytułu utraty wartości aktywów niefinansowych,impairment_losses,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: cztery pozycje sumuja sie do -546469
,RZIS,"Koszty ryzyka prawnego związanego z walutowymi kredytami hipotecznymi, w tym:",impairment_losses,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: cztery pozycje sumuja sie do -546469
,RZIS,Wynik z tytułu modyfikacji,impairment_losses,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: cztery pozycje sumuja sie do -546469
,RZIS,Koszty rezerw na ryzyko prawne,POMIN,1,1,PEWNE,MIL H1 2026,pozycja 'w tym'
,RZIS,Udział w zyskach jednostek podporządkowanych,related_income,1,1,PEWNE,MIL H1 2026,
,RZIS,Podatek bankowy,bank_tax,1,1,PEWNE,MIL H1 2026,
,RZIS,Wynik finansowy przed opodatkowaniem podatkiem dochodowym,beforetax_profit,1,1,PEWNE,MIL H1 2026,
,RZIS,Wynik finansowy po opodatkowaniu,net_profit,1,1,PEWNE,MIL H1 2026,
MIL,RZIS_ZYSK,Wynik finansowy po opodatkowaniu,POMIN,1,1,PEWNE,MIL H1 2026,powtorzenie wiersza wyzej
MIL,RZIS_ZYSK,Udziały niekontrolujące,POMIN,1,1,PEWNE,MIL H1 2026,wiersz znacznika sekcji
MIL,RZIS_ZYSK,"Zysk na jedną akcję za 1 półrocze 2026 r. (oraz rozwodniony zysk na akcję), wyliczony na bazie skonsolidowanej wynosi",POMIN,1,1,PEWNE,MIL H1 2026,
MIL,RZIS_CD,Właścicieli jednostki dominującej,POMIN,1,1,PEWNE,MIL H1 2026,"to CALKOWITE DOCHODY, nie zysk netto"
MIL,RZIS_CD,Udziały niekontrolujące,POMIN,1,1,PEWNE,MIL H1 2026,
MIL,RZIS,Właścicieli jednostki dominującej,shareholder_net_profit,1,1,PEWNE,MIL H1 2026,
,RZIS,Przychody naliczane z wykorzystaniem metody efektywnej stopy procentowej:,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie przychodow odsetkowych
,RZIS,"Przychody odsetkowe od Aktywów wycenianych według zamortyzowanego kosztu, w tym:",POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie przychodow odsetkowych
,RZIS,Przychody odsetkowe od Aktywów wycenianych według wartości godziwej przez inne całkowite dochody,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie przychodow odsetkowych
,RZIS,Wynik o charakterze podobnym do odsetkowego od Aktywów wycenianych według wartości godziwej przez rachunek zysków i strat,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie przychodow odsetkowych
MIL,RZIS_CD,"Inne składniki całkowitych dochodów, które zostaną (zostały) przeklasyfikowane na zyski lub straty",POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,Efekt wyceny papierów dłużnych,POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,Rachunkowość zabezpieczeń,POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,"Inne składniki całkowitych dochodów, które nie będą przeklasyfikowane na zyski lub straty",POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,Zyski (straty) aktuarialne,POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,Efekt wyceny instrumentów kapitałowych,POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,"Inne składniki całkowitych dochodów przed opodatkowaniem, razem",POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,"Podatek dochodowy dotyczący innych składników całkowitych dochodów, które zostaną (zostały) przeklasyfikowane na zyski lub straty",POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,"Podatek dochodowy dotyczący innych składników całkowitych dochodów, które nie będą przeklasyfikowane na zyski lub straty",POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,Inne składniki całkowitych dochodów po opodatkowaniu,POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
MIL,RZIS_CD,Całkowite dochody za okres sprawozdawczy,POMIN,1,1,PEWNE,MIL H1 2026,inne calkowite dochody
,BILANS,"Kasa, środki w Banku Centralnym",cash_and_balances_with_the_central_bank,1,1,PEWNE,MIL H1 2026,
,BILANS,Aktywa finansowe przeznaczone do obrotu,financial_assets_held_for_trading,1,1,PEWNE,MIL H1 2026,
,BILANS,"Aktywa finansowe nieprzeznaczone do obrotu obowiązkowo wyceniane według wartości godziwej przez rachunek zysków i strat, inne niż Kredyty i pożyczki udzielone klientom",other_assets,1,1,PEWNE,MIL H1 2026,"POTWIERDZONE wzorcem MIL: idzie w pozostale aktywa, nie w aktywa finansowe"
,BILANS,Aktywa finansowe wyceniane według wartości godziwej przez inne całkowite dochody,other_financial_assets,1,1,PEWNE,MIL H1 2026,
,BILANS,Kredyty i pożyczki udzielone klientom,loans_to_customers,1,1,PEWNE,MIL H1 2026,
,BILANS,"Aktywa finansowe wyceniane według zamortyzowanego kosztu, inne niż Kredyty i pożyczki udzielone klientom",other_financial_assets,1,1,PEWNE,MIL H1 2026,
,BILANS,Instrumenty pochodne – rachunkowość zabezpieczeń,held_to_maturity_financial_assets,1,1,PEWNE,MIL H1 2026,
,BILANS,"Inwestycje w jednostkach zależnych, we wspólnych przedsięwzięciach i w jednostkach stowarzyszonych",investments_in_subsidiaries,1,1,PEWNE,MIL H1 2026,
MIL,BILANS,Rzeczowe aktywa trwałe,property,1,1,PEWNE,MIL H1 2026,
MIL,BILANS,Wartości niematerialne,intangible_assets,1,1,PEWNE,MIL H1 2026,bank nie wykazuje wartosci firmy osobno
MIL,BILANS,Wartości niematerialne,other_intangible_assets,1,1,PEWNE,MIL H1 2026,"wzorzec MIL: goodwill=0, wiec cala kwota jako pozostale WNiP"
MIL,BILANS,Aktywa z tytułu podatku dochodowego,tax_assets,1,1,PEWNE,MIL H1 2026,
,BILANS,Pozostałe aktywa,other_assets,1,1,PEWNE,MIL H1 2026,
,BILANS,Aktywa trwałe i grupy do zbycia sklasyfikowane jako przeznaczone do sprzedaży,other_assets,1,1,PEWNE,MIL H1 2026,
MIL,BILANS,Instrumenty pochodne,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Instrumenty kapitałowe,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,"Instrumenty dłużne, w tym:",POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Instrumenty dłużne,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Instrumenty dłużne stanowiące zabezpieczenie transakcji z przyrzeczeniem odkupu,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Transakcje z przyrzeczeniem odkupu,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Obowiązkowo wyceniane według wartości godziwej przez rachunek zysków i strat,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Wyceniane według zamortyzowanego kosztu,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Lokaty oraz kredyty i pożyczki udzielone bankom i innym instytucjom monetarnym,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Bieżące należności podatkowe,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BILANS,Aktywa z tytułu odroczonego podatku dochodowego,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
,BANK_P,Zobowiązania wobec banków i innych instytucji monetarnych,liabilities_due_to_banks,1,1,PEWNE,MIL H1 2026,
,BANK_P,Wyemitowane dłużne papiery wartościowe,debt_securities,1,1,PEWNE,MIL H1 2026,
,BANK_P,Zobowiązania podporządkowane,subordinated_liabilities,1,1,PEWNE,MIL H1 2026,
,BANK_P,Instrumenty pochodne – rachunkowość zabezpieczeń,held_to_maturity_financial_liabilities,1,1,PEWNE,MIL H1 2026,
,BANK_P,Zobowiązania podatkowe,tax_liabilities,1,1,PEWNE,MIL H1 2026,
,BANK_P,Inne zobowiązania,other_liabilities,1,1,PEWNE,MIL H1 2026,
MIL,BANK_P,Zobowiązania razem,total_liabilities,1,1,PEWNE,MIL H1 2026,
MIL,BANK_P,Instrumenty pochodne,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BANK_P,Zobowiązania z tytułu krótkiej sprzedaży papierów wartościowych,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BANK_P,Zobowiązania finansowe wyceniane według zamortyzowanego kosztu,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BANK_P,Transakcje z przyrzeczeniem odkupu,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BANK_P,Sprawy sporne,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BANK_P,Udzielone zobowiązania i gwarancje,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BANK_P,Odprawy emerytalne,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BANK_P,Bieżące zobowiązania podatkowe,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
MIL,BANK_P,Rezerwy z tytułu odroczonego podatku dochodowego,POMIN,1,1,PEWNE,MIL H1 2026,rozwiniecie pozycji nadrzednej
,BANK_K,KAPITAŁ WŁASNY,POMIN,1,1,PEWNE,MIL H1 2026,naglowek bloku
,BANK_K,Kapitał zakładowy,share_capital,1,1,PEWNE,MIL H1 2026,
,BANK_K,Akcje własne,own_share,1,1,PEWNE,MIL H1 2026,juz ze znakiem ujemnym
,BANK_K,Kapitał ze sprzedaży akcji powyżej wartości nominalnej,share_premium,1,1,PEWNE,MIL H1 2026,
,BANK_K,Dodatkowe pozycje kapitału,share_premium,1,1,PEWNE,MIL H1 2026,POTWIERDZONE wzorcem MIL: 1147502 + 1500000 = 2647502
,BANK_K,Skumulowane inne całkowite dochody,revaluation_reserves,1,1,PEWNE,MIL H1 2026,
MIL,BANK_K,Zyski zatrzymane,retained_earnings,1,1,PEWNE,MIL H1 2026,
,BANK_K,Kapitał własny razem,own_capital,1,1,PEWNE,MIL H1 2026,
,BANK_K,Kapitał własny razem,total_capital,1,1,PEWNE,MIL H1 2026,"brak udzialow niekontrolujacych, wiec obie pozycje rowne"
,PASYWA,Zobowiązania i kapitał własny razem,total_equity_liabilities,1,1,PEWNE,MIL H1 2026,
MIL,CF,Zysk (strata) po opodatkowaniu,POMIN,1,1,PEWNE,MIL H1 2026,punkt wyjscia - juz w RZiS
MIL,CF,Korekty razem:,POMIN,1,1,PEWNE,MIL H1 2026,suma posrednia
MIL,CF,Amortyzacja,amortization,1,1,PEWNE,MIL H1 2026,
MIL,CF,Środki pieniężne netto z działalności operacyjnej,operating_cashflow,1,1,PEWNE,MIL H1 2026,
MIL,CF,Środki pieniężne netto z działalności inwestycyjnej,investing_cashflow,1,1,PEWNE,MIL H1 2026,
MIL,CF,Środki pieniężne netto z działalności finansowej,financing_cashflow,1,1,PEWNE,MIL H1 2026,
MIL,CF,Nabycie wartości niematerialnych oraz składników rzeczowego majątku trwałego,capex,-1,1,PEWNE,MIL H1 2026,
MIL,CF,Płatności dywidend i innych wypłat na rzecz właścicieli,dividend,-1,1,PEWNE,MIL H1 2026,
MIL,CF,D. ZMIANA STANU ŚRODKÓW PIENIĘŻNYCH NETTO (A+B+C),net_cashflow,1,1,PEWNE,MIL H1 2026,
MIL,CF,Wynik z tytułu odsetek (z rachunku zysków i strat),POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Odsetki otrzymane,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Odsetki zapłacone,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zyski/straty z tytułu różnic kursowych,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Przychody z tytułu dywidend,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu rezerw,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Wynik na sprzedaży i likwidacji inwestycyjnych aktywów finansowych,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu aktywów finansowych wycenianych do wartości godziwej przez Rachunek zysków i strat,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu kredytów i pożyczek udzielonych innym bankom,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu kredytów i pożyczek udzielonych klientom,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu należności z tytułu zakupionych papierów wartościowych z przyrzeczeniem odkupu,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu zobowiązań wycenianych do wartości godziwej przez Rachunek zysków i strat,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu zobowiązań wobec banków,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu zobowiązań wobec klientów,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu zobowiązań z tytułu sprzedanych papierów wartościowych z udzielonym przyrzeczeniem odkupu,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu zobowiązań z tytułu emisji dłużnych papierów wartościowych,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Podatek dochodowy (z rachunku zysków i strat),POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Podatek dochodowy zapłacony,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zmiana stanu pozostałych aktywów i pasywów,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Wpływy z działalności inwestycyjnej,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zbycie wartości niematerialnych oraz składników rzeczowego majątku trwałego,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zbycie akcji i udziałów w podmiotach podporządkowanych,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Zbycie/wykup inwestycyjnych aktywów finansowych,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Pozostałe wpływy inwestycyjne - dywidendy,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Wydatki z tytułu działalności inwestycyjnej,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Nabycie akcji i udziałów w podmiotach podporządkowanych,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Nabycie inwestycyjnych aktywów finansowych,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
MIL,CF,Pozostałe wydatki inwestycyjne,POMIN,1,1,WYSOKA,MIL H1 2026,brak odpowiednika w standardzie bankowym
